community,tier,post_id,item_id,parent_id,is_post,thread_depth,author,title,body,body_length,has_link,has_code,score,reaction_count,num_replies,created_utc,discussion_number,discussion_title,discussion_category,discussion_state,is_answered,is_accepted_answer,tags,url,date,week,year_week,time_to_first_reply_hrs,replied_within_24h,is_ghost_post,is_first_contribution,author_total_contributions
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ah6UC,D_kwDOAARxQc4Ah6UC,,True,1,rgoldberg,Fuzzy matching causes completion candidates to not display properly,"Fuzzy matching causes completion candidates to not display properly using the latest (and versions since at least 1.5 years ago) Oh My Zsh on zsh 5.9 included with macOS 15.6.1 (& with earlier macOS versions) or installed from Homebrew core (I presume that all distributions of zsh 5.9, as well as older versions of zsh, suffer from the issue). See <https://github.com/apple/swift-argument-parser/issues/631#issuecomment-3287779901>. I don't know the exact requirements for the failure, but it seems like, if you try to complete after a single `-`, and if a short & long option designate the same option (it might occur for all shorts & longs being distinct, or for multiple shorts or multiple longs designating the same option, etc.), then the display of the candidates below the command line is visually messed up, either way each long, each short, and each description on its own line, repeated multiple times (I've seen 3 repeats, but maybe the repeat count differs under circumstances). Candidates seem to be displayed correctly if you try to complete after `--`. The problem goes away if you disable Oh My Zsh or all Oh My Zsh matchers for completions, e.g. via: ```shell zstyle ':completion:*' matcher-list '' ``` I've attached a completion script that suffers from this problem: [_mas.txt](https://github.com/user-attachments/files/22309822/_mas.txt) (I had to append `.txt` to attach it). Is there any way that existing completion scripts can be made compatible with Oh My Zsh fuzzy matching? If so, how? Either way, is there a GitHub issue that tracks fixing this? Oh My Zsh should be robust enough to not mess up display of valid zsh completion candidates. If the issue cannot be fixed, then should fuzzy matching be removed? Either way, should fuzzy matching be disabled by default until the problem is fixed?",1855,True,True,3,3,2,2025-09-13 09:04:52+00:00,13301,Fuzzy matching causes completion candidates to not display properly,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13301,2025-09-13,37,2025-W36,148.28166666666667,False,False,True,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ah6UC,DC_kwDOAARxQc4A3JeW,D_kwDOAARxQc4Ah6UC,False,2,rgoldberg,,Just bumping this question to see if anyone has an answer. Thanks.,69,False,False,0,0,0,2025-09-19 13:21:46+00:00,13301,Fuzzy matching causes completion candidates to not display properly,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13301#discussioncomment-14456726,2025-09-19,38,2025-W37,148.28166666666667,False,False,False,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ah6UC,DC_kwDOAARxQc4A3Lm1,D_kwDOAARxQc4Ah6UC,False,2,rivenirvana,,This discussion has been converted to an issue: #13310,54,False,False,0,0,0,2025-09-20 18:55:16+00:00,13301,Fuzzy matching causes completion candidates to not display properly,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13301#discussioncomment-14465461,2025-09-20,38,2025-W37,148.28166666666667,False,False,True,1
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AhM_2,D_kwDOAARxQc4AhM_2,,True,1,jiazhi412,.zshrc sync,"Hello, I’m wondering how others sync their .zshrc configurations across different platforms. While I can use version control to manage the files in the custom folder, what’s the best approach for handling .zshrc customizations like plugin selections? Thank you.",261,False,False,3,3,3,2025-08-08 22:25:58+00:00,13256,.zshrc sync,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13256,2025-08-08,32,2025-W31,573.2238888888888,False,False,True,1
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AhM_2,DC_kwDOAARxQc4A2eE6,D_kwDOAARxQc4AhM_2,False,2,BillWarrenNY,,I followed a tutorial similar to the following to setup all dotfile synchronization via private GitHub repository & GNU Stow https://tamerlan.dev/how-i-manage-my-dotfiles-using-gnu-stow/ The author’s first example is .zshrc.,226,True,False,0,0,1,2025-09-01 19:39:24+00:00,13256,.zshrc sync,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13256#discussioncomment-14278970,2025-09-01,36,2025-W35,573.2238888888888,False,False,True,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AhM_2,DC_kwDOAARxQc4A2eFc,DC_kwDOAARxQc4A2eE6,False,3,BillWarrenNY,,"For completeness, avoid syncing any secrets even to a private repository. .gitignore your unencrypted secrets, and I suggest sops & age to encrypt locally and only sync .secrets.enc, for example.",197,False,False,0,0,0,2025-09-01 19:46:47+00:00,13256,.zshrc sync,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13256#discussioncomment-14279004,2025-09-01,36,2025-W35,573.2238888888888,False,False,False,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AhM_2,DC_kwDOAARxQc4A2eF9,D_kwDOAARxQc4AhM_2,False,2,Fynjirby,,"Well there are many great ways to do it… but I just sync my [dotfiles repo](https://github.com/fynjirby/dotfiles) 😂 It works, it’s simple and easy, nice way I guess",167,True,False,0,0,0,2025-09-01 19:51:11+00:00,13256,.zshrc sync,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13256#discussioncomment-14279037,2025-09-01,36,2025-W35,573.2238888888888,False,False,True,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AhM_2,DC_kwDOAARxQc4A2gN4,D_kwDOAARxQc4AhM_2,False,2,slyoldfox,,I just have a symbolic link to the file on my iCloud drive ..,61,False,False,0,0,1,2025-09-02 16:23:01+00:00,13256,.zshrc sync,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13256#discussioncomment-14287736,2025-09-02,36,2025-W35,573.2238888888888,False,False,True,1
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AhM_2,DC_kwDOAARxQc4A2gTx,DC_kwDOAARxQc4A2gN4,False,3,Fynjirby,,MacOS user spotted 🧐 Btw it's the most genius way I ever seen,63,False,False,0,0,0,2025-09-02 17:07:58+00:00,13256,.zshrc sync,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13256#discussioncomment-14288113,2025-09-02,36,2025-W35,573.2238888888888,False,False,False,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ag_cm,D_kwDOAARxQc4Ag_cm,,True,1,livcher,robbyrussell theme relies on a weird ZSH formatting behaviour - is it normal?,"So I've been on a modified robbyrussell theme with the arrow removed for years, and then an update changed it back to standard robbyrussell. No biggie; I went in the theme file and saw this line: `PROMPT=""%(?:%{$fg_bold[green]%}%1{➜%} :%{$fg_bold[red]%}%1{➜%} ) %{$fg[cyan]%}%c%{$reset_color%}""` I didn't remember how I modified it last time, or the syntax used, but I decided to try truncating it to: `PROMPT=""%{$fg[cyan]%}%c%{$reset_color%}""` This almost achieved the desired result, except the directory name wasn't in bold. I asked Copilot why is that the case and why was the directory name bold before I truncated the prompt and it turned out the bold ""leaked"" from the arrow. And indeed when I removed the reset_color thing from the original prompt instead, my commands would become cyan and bold. For some reason, fg_bold overrides fg but there's no way to do it in the opposite direction other than resetting the colour. To me this sounds like a hack and I had an urge to submit a PR to change it to `PROMPT=""%(?:%{$fg_bold[green]%}%1{➜%} :%{$fg_bold[red]%}%1{➜%} ) %{$fg_bold[cyan]%}%c%{$reset_color%}""` instead, so that the bolding is explicitly defined. But I'm new to this and don't know if it's normal to use hacks like this in OMZ themes. If it is, I'll just leave it at that. But if not, I'd make a PR. So, is it normal to rely on the bold leaking in OMZ themes? Or is it a robbyrussell specific issue?",1437,False,True,1,1,0,2025-07-29 00:02:18+00:00,13236,robbyrussell theme relies on a weird ZSH formatting behaviour - is it normal?,Ideas,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13236,2025-07-29,31,2025-W30,,False,True,True,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ag_N8,D_kwDOAARxQc4Ag_N8,,True,1,mcornella,Ideas for in-console notification of security or other high-impact events,"This thread is going to be a brainstorm of UX features for notifying users within their CLI environment, if such a feature is going to be desirable. cc @carlosala",166,False,False,1,1,2,2025-07-28 17:48:17+00:00,13235,Ideas for in-console notification of security or other high-impact events,Ideas,open,False,False,"[""Area: core"", ""Security""]",https://github.com/ohmyzsh/ohmyzsh/discussions/13235,2025-07-28,31,2025-W30,0.13416666666666666,True,False,True,9
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ag_N8,DC_kwDOAARxQc4A1E0Q,D_kwDOAARxQc4Ag_N8,False,2,mcornella,,"One idea: 1. Create a function within the core codebase for displaying notifications, regardless of what the content is. This notification could be: 1. At startup 2. Deferred X prompts 3. At a specific time of console session 2. There should be some kind of API / request-driven design that gets when some event has happened. We should try to use the platform as much as possible, to avoid having to run our own infra. NOTES to take into consideration: 1. Users are very against any prompt that distracts them from their work ([case in point](https://x.com/vboykis/status/1818332263643336708)). 2. Some themes like powerlevel10k use something called instant prompt, and dislike when content is shown at startup. So at least this should be deferred.",774,True,False,0,0,0,2025-07-28 17:56:20+00:00,13235,Ideas for in-console notification of security or other high-impact events,Ideas,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13235#discussioncomment-13913360,2025-07-28,31,2025-W30,0.13416666666666666,True,False,False,9
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Ag_N8,DC_kwDOAARxQc4A1FZI,D_kwDOAARxQc4Ag_N8,False,2,livcher,,"Good idea, but we need to be careful and sanitise the inputs so that it doesn't become an RCE vulnerability in case the source of notifications is compromised. And make it possible to opt out in a config.",204,False,False,0,0,0,2025-07-29 00:08:47+00:00,13235,Ideas for in-console notification of security or other high-impact events,Ideas,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13235#discussioncomment-13915720,2025-07-29,31,2025-W30,0.13416666666666666,True,False,False,2
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Agnkp,D_kwDOAARxQc4Agnkp,,True,1,PaulWaldo,Why is agnoster from omz different than upstream?,"I spent quite a while trying to figure out why I couldn't configure the agnoster prompts according to the instructions at https://github.com/agnoster/agnoster-zsh-theme. I finally realized that the agnoster version packaged with oh-my-zsh is very different than the latest from agnoster. Is that intentional and why? ``` $ curl -o omz_agnoster https://raw.githubusercontent.com/ohmyzsh/ohmyzsh/master/themes/agnoster.zsh-theme $ curl -o real_agnoster https://raw.githubusercontent.com/agnoster/agnoster-zsh-theme/refs/heads/master/agnoster.zsh-theme $ diff omz_agnoster real_agnoster 9,12c9 < # [Powerline-patched font](https://github.com/Lokaltog/powerline-fonts). < # Make sure you have a recent version: the code points that Powerline < # uses changed in 2012, and older versions will display incorrectly, < # in confusing ways. --- > # [Powerline-patched font](https://gist.github.com/1595572). 16c13 < # using it on Mac OS X, [iTerm 2](https://iterm2.com/) over Terminal.app - --- > # using it on Mac OS X, [iTerm 2](http://www.iterm2.com/) over Terminal.app - 19,22d15 < # If using with ""light"" variant of the Solarized color schema, set < # SOLARIZED_THEME variable to ""light"". If you don't specify, we'll assume < # you're using the ""dark"" variant. < # 31a25,35 > ### Segments of the prompt, default order declaration > > typeset -aHg AGNOSTER_PROMPT_SEGMENTS=( > prompt_status > prompt_context > prompt_virtualenv > prompt_dir > prompt_git > prompt_end > ) > 35a40,42 > if [[ -z ""$PRIMARY_FG"" ]]; then > PRIMARY_FG=black > fi 37,46c44,51 < case ${SOLARIZED_THEME:-dark} in < light) < CURRENT_FG=${CURRENT_FG:-'white'} < CURRENT_DEFAULT_FG=${CURRENT_DEFAULT_FG:-'white'} < ;; < *) < CURRENT_FG=${CURRENT_FG:-'black'} < CURRENT_DEFAULT_FG=${CURRENT_DEFAULT_FG:-'default'} < ;; < esac --- > # Characters > SEGMENT_SEPARATOR=""\ue0b0"" > PLUSMINUS=""\u00b1"" > BRANCH=""\ue0a0"" > DETACHED=""\u27a6"" > CROSS=""\u2718"" > LIGHTNING=""\u26a1"" > GEAR=""\u2699"" 48,122d52 < ### Theme Configuration Initialization < # < # Override these settings in your ~/.zshrc < < # Current working directory < : ${AGNOSTER_DIR_FG:=${CURRENT_FG}} < : ${AGNOSTER_DIR_BG:=blue} < < # user@host < : ${AGNOSTER_CONTEXT_FG:=${CURRENT_DEFAULT_FG}} < : ${AGNOSTER_CONTEXT_BG:=black} < < # Git related < : ${AGNOSTER_GIT_CLEAN_FG:=${CURRENT_FG}} < : ${AGNOSTER_GIT_CLEAN_BG:=green} < : ${AGNOSTER_GIT_DIRTY_FG:=black} < : ${AGNOSTER_GIT_DIRTY_BG:=yellow} < < # Bazaar related < : ${AGNOSTER_BZR_CLEAN_FG:=${CURRENT_FG}} < : ${AGNOSTER_BZR_CLEAN_BG:=green} < : ${AGNOSTER_BZR_DIRTY_FG:=black} < : ${AGNOSTER_BZR_DIRTY_BG:=yellow} < < # Mercurial related < : ${AGNOSTER_HG_NEWFILE_FG:=white} < : ${AGNOSTER_HG_NEWFILE_BG:=red} < : ${AGNOSTER_HG_CHANGED_FG:=black} < : ${AGNOSTER_HG_CHANGED_BG:=yellow} < : ${AGNOSTER_HG_CLEAN_FG:=${CURRENT_FG}} < : ${AGNOSTER_HG_CLEAN_BG:=green} < < # VirtualEnv colors < : ${AGNOSTER_VENV_FG:=black} < : ${AGNOSTER_VENV_BG:=blue} < < # AWS Profile colors < : ${AGNOSTER_AWS_PROD_FG:=yellow} < : ${AGNOSTER_AWS_PROD_BG:=red} < : ${AGNOSTER_AWS_FG:=black} < : ${AGNOSTER_AWS_BG:=green} < < # Status symbols < : ${AGNOSTER_STATUS_RETVAL_FG:=red} < : ${AGNOSTER_STATUS_ROOT_FG:=yellow} < : ${AGNOSTER_STATUS_JOB_FG:=cyan} < : ${AGNOSTER_STATUS_FG:=${CURRENT_DEFAULT_FG}} < : ${AGNOSTER_STATUS_BG:=black} < < ## Non-Color settings - set to 'true' to enable < # Show the actual numeric return value rather than a cross symbol. < : ${AGNOSTER_STATUS_RETVAL_NUMERIC:=false} < # Show git working dir in the style ""/git/root   master  relative/dir"" instead of ""/git/root/relative/dir   master"" < : ${AGNOSTER_GIT_INLINE:=false} < # Show the git branch status in the prompt rather than the generic branch symbol < : ${AGNOSTER_GIT_BRANCH_STATUS:=true} < < < # Special Powerline characters < < () { < local LC_ALL="""" LC_CTYPE=""en_US.UTF-8"" < # NOTE: This segment separator character is correct. In 2012, Powerline changed < # the code points they use for their special characters. This is the new code point. < # If this is not working for you, you probably have an old version of the < # Powerline-patched fonts installed. Download and install the new version. < # Do not submit PRs to change this unless you have reviewed the Powerline code point < # history and have new information. < # This is defined using a Unicode escape sequence so it is unambiguously readable, regardless of < # what font the user is viewing this source code in. Do not replace the < # escape sequence with a single literal character. < # Do not change this! Do not make it '\u2b80'; that is the old, wrong code point. < SEGMENT_SEPARATOR=$'\ue0b0' < } < 131c61 < echo -n "" %{$bg%F{$CURRENT_BG}%}$SEGMENT_SEPARATOR%{$fg%} "" --- > print -n ""%{$bg%F{$CURRENT_BG}%}$SEGMENT_SEPARATOR%{$fg%}"" 133c63 < echo -n ""%{$bg%}%{$fg%} "" --- > print -n ""%{$bg%}%{$fg%}"" 136c66 < [[ -n $3 ]] && echo -n $3 --- > [[ -n $3 ]] && print -n $3 142c72 < echo -n "" %{%k%F{$CURRENT_BG}%}$SEGMENT_SEPARATOR"" --- > print -n ""%{%k%F{$CURRENT_BG}%}$SEGMENT_SEPARATOR"" 144c74 < echo -n ""%{%k%}"" --- > print -n ""%{%k%}"" 146c76 < echo -n ""%{%f%}"" --- > print -n ""%{%f%}"" 150,161d79 < git_toplevel() { < local repo_root=$(git rev-parse --show-toplevel) < if [[ $repo_root = '' ]]; then < # We are in a bare repo. Use git dir as root < repo_root=$(git rev-parse --git-dir) < if [[ $repo_root = '.' ]]; then < repo_root=$PWD < fi < fi < echo -n $repo_root < } < 167,168c85,88 < if [[ ""$USERNAME"" != ""$DEFAULT_USER"" || -n ""$SSH_CLIENT"" ]]; then < prompt_segment ""$AGNOSTER_CONTEXT_BG"" ""$AGNOSTER_CONTEXT_FG"" ""%(!.%{%F{$AGNOSTER_STATUS_ROOT_FG}%}.)%n@%m"" --- > local user=`whoami` > > if [[ ""$user"" != ""$DEFAULT_USER"" || -n ""$SSH_CONNECTION"" ]]; then > prompt_segment $PRIMARY_FG default "" %(!.%{%F{yellow}%}.)$user@%m "" 172,179d91 < prompt_git_relative() { < local repo_root=$(git_toplevel) < local path_in_repo=$(pwd | sed ""s/^$(echo ""$repo_root"" | sed 's:/:\\/:g;s/\$/\\$/g')//;s:^/::;s:/$::;"") < if [[ $path_in_repo != '' ]]; then < prompt_segment ""$AGNOSTER_DIR_BG"" ""$AGNOSTER_DIR_FG"" ""$path_in_repo"" < fi; < } < 182,189c94,96 < (( $+commands[git] )) || return < if [[ ""$(command git config --get oh-my-zsh.hide-status 2>/dev/null)"" = 1 ]]; then < return < fi < local PL_BRANCH_CHAR < () { < local LC_ALL="""" LC_CTYPE=""en_US.UTF-8"" < PL_BRANCH_CHAR=$'\ue0a0' #  --- > local color ref > is_dirty() { > test -n ""$(git status --porcelain --ignore-submodules)"" 191,200c98,102 < local ref dirty mode repo_path < < if [[ ""$(command git rev-parse --is-inside-work-tree 2>/dev/null)"" = ""true"" ]]; then < repo_path=$(command git rev-parse --git-dir 2>/dev/null) < dirty=$(parse_git_dirty) < ref=$(command git symbolic-ref HEAD 2> /dev/null) || \ < ref=""◈ $(command git describe --exact-match --tags HEAD 2> /dev/null)"" || \ < ref=""➦ $(command git rev-parse --short HEAD 2> /dev/null)"" < if [[ -n $dirty ]]; then < prompt_segment ""$AGNOSTER_GIT_DIRTY_BG"" ""$AGNOSTER_GIT_DIRTY_FG"" --- > ref=""$vcs_info_msg_0_"" > if [[ -n ""$ref"" ]]; then > if is_dirty; then > color=yellow > ref=""${ref} $PLUSMINUS"" 202c104,105 < prompt_segment ""$AGNOSTER_GIT_CLEAN_BG"" ""$AGNOSTER_GIT_CLEAN_FG"" --- > color=green > ref=""${ref} "" 204,258c107,108 < < if [[ $AGNOSTER_GIT_BRANCH_STATUS == 'true' ]]; then < local ahead behind < ahead=$(command git log --oneline @{upstream}.. 2>/dev/null) < behind=$(command git log --oneline ..@{upstream} 2>/dev/null) < if [[ -n ""$ahead"" ]] && [[ -n ""$behind"" ]]; then < PL_BRANCH_CHAR=$'\u21c5' < elif [[ -n ""$ahead"" ]]; then < PL_BRANCH_CHAR=$'\u21b1' < elif [[ -n ""$behind"" ]]; then < PL_BRANCH_CHAR=$'\u21b0' < fi < fi < < if [[ -e ""${repo_path}/BISECT_LOG"" ]]; then < mode="" <B>"" < elif [[ -e ""${repo_path}/MERGE_HEAD"" ]]; then < mode="" >M<"" < elif [[ -e ""${repo_path}/rebase"" || -e ""${repo_path}/rebase-apply"" || -e ""${repo_path}/rebase-merge"" || -e ""${repo_path}/../.dotest"" ]]; then < mode="" >R>"" < fi < < setopt promptsubst < autoload -Uz vcs_info < < zstyle ':vcs_info:*' enable git < zstyle ':vcs_info:*' get-revision true < zstyle ':vcs_info:*' check-for-changes true < zstyle ':vcs_info:*' stagedstr '✚' < zstyle ':vcs_info:*' unstagedstr '±' < zstyle ':vcs_info:*' formats ' %u%c' < zstyle ':vcs_info:*' actionformats ' %u%c' < vcs_info < echo -n ""${${ref:gs/%/%%}/refs\/heads\//$PL_BRANCH_CHAR }${vcs_info_msg_0_%% }${mode}"" < [[ $AGNOSTER_GIT_INLINE == 'true' ]] && prompt_git_relative < fi < } < < prompt_bzr() { < (( $+commands[bzr] )) || return < < # Test if bzr repository in directory hierarchy < local dir=""$PWD"" < while [[ ! -d ""$dir/.bzr"" ]]; do < [[ ""$dir"" = ""/"" ]] && return < dir=""${dir:h}"" < done < < local bzr_status status_mod status_all revision < if bzr_status=$(command bzr status 2>&1); then < status_mod=$(echo -n ""$bzr_status"" | head -n1 | grep ""modified"" | wc -m) < status_all=$(echo -n ""$bzr_status"" | head -n1 | wc -m) < revision=${$(command bzr log -r-1 --log-format line | cut -d: -f1):gs/%/%%} < if [[ $status_mod -gt 0 ]] ; then < prompt_segment ""$AGNOSTER_BZR_DIRTY_BG"" ""$AGNOSTER_BZR_DIRTY_FG"" ""bzr@$revision ✚"" --- > if [[ ""${ref/.../}"" == ""$ref"" ]]; then > ref=""$BRANCH $ref"" 260,264c110 < if [[ $status_all -gt 0 ]] ; then < prompt_segment ""$AGNOSTER_BZR_DIRTY_BG"" ""$AGNOSTER_BZR_DIRTY_FG"" ""bzr@$revision"" < else < prompt_segment ""$AGNOSTER_BZR_CLEAN_BG"" ""$AGNOSTER_BZR_CLEAN_FG"" ""bzr@$revision"" < fi --- > ref=""$DETACHED ${ref/.../}"" 265a112,113 > prompt_segment $color $PRIMARY_FG > print -n "" $ref"" 269,304d116 < prompt_hg() { < (( $+commands[hg] )) || return < local rev st branch < if $(command hg id >/dev/null 2>&1); then < if $(command hg prompt >/dev/null 2>&1); then < if [[ $(command hg prompt ""{status|unknown}"") = ""?"" ]]; then < # if files are not added < prompt_segment ""$AGNOSTER_HG_NEWFILE_BG"" ""$AGNOSTER_HG_NEWFILE_FG"" < st='±' < elif [[ -n $(command hg prompt ""{status|modified}"") ]]; then < # if any modification < prompt_segment ""$AGNOSTER_HG_CHANGED_BG"" ""$AGNOSTER_HG_CHANGED_FG"" < st='±' < else < # if working copy is clean < prompt_segment ""$AGNOSTER_HG_CLEAN_BG"" ""$AGNOSTER_HG_CLEAN_FG"" < fi < echo -n ${$(command hg prompt ""☿ {rev}@{branch}""):gs/%/%%} $st < else < st="""" < rev=$(command hg id -n 2>/dev/null | sed 's/[^-0-9]//g') < branch=$(command hg id -b 2>/dev/null) < if command hg st | command grep -q ""^\?""; then < prompt_segment ""$AGNOSTER_HG_NEWFILE_BG"" ""$AGNOSTER_HG_NEWFILE_FG"" < st='±' < elif command hg st | command grep -q ""^[MA]""; then < prompt_segment ""$AGNOSTER_HG_CHANGED_BG"" ""$AGNOSTER_HG_CHANGED_FG"" < st='±' < else < prompt_segment ""$AGNOSTER_HG_CLEAN_BG"" ""$AGNOSTER_HG_CLEAN_FG"" < fi < echo -n ""☿ ${rev:gs/%/%%}@${branch:gs/%/%%}"" $st < fi < fi < } < 307,312c119 < if [[ $AGNOSTER_GIT_INLINE == 'true' ]] && $(git rev-parse --is-inside-work-tree >/dev/null 2>&1); then < # Git repo and inline path enabled, hence only show the git root < prompt_segment ""$AGNOSTER_DIR_BG"" ""$AGNOSTER_DIR_FG"" ""$(git_toplevel | sed ""s:^$HOME:~:"")"" < else < prompt_segment ""$AGNOSTER_DIR_BG"" ""$AGNOSTER_DIR_FG"" '%~' < fi --- > prompt_segment blue $PRIMARY_FG ' %~ ' 315,324d121 < # Virtualenv: current working virtualenv < prompt_virtualenv() { < if [ -n ""$CONDA_DEFAULT_ENV"" ]; then < prompt_segment magenta $CURRENT_FG ""🐍 $CONDA_DEFAULT_ENV"" < fi < if [[ -n ""$VIRTUAL_ENV"" && -n ""$VIRTUAL_ENV_DISABLE_PROMPT"" ]]; then < prompt_segment ""$AGNOSTER_VENV_BG"" ""$AGNOSTER_VENV_FG"" ""(${VIRTUAL_ENV:t:gs/%/%%})"" < fi < } < 330c127,131 < local -a symbols --- > local symbols > symbols=() > [[ $RETVAL -ne 0 ]] && symbols+=""%{%F{red}%}$CROSS"" > [[ $UID -eq 0 ]] && symbols+=""%{%F{yellow}%}$LIGHTNING"" > [[ $(jobs -l | wc -l) -gt 0 ]] && symbols+=""%{%F{cyan}%}$GEAR"" 332,338c133,134 < if [[ $AGNOSTER_STATUS_RETVAL_NUMERIC == 'true' ]]; then < [[ $RETVAL -ne 0 ]] && symbols+=""%{%F{$AGNOSTER_STATUS_RETVAL_FG}%}$RETVAL"" < else < [[ $RETVAL -ne 0 ]] && symbols+=""%{%F{$AGNOSTER_STATUS_RETVAL_FG}%}✘"" < fi < [[ $UID -eq 0 ]] && symbols+=""%{%F{$AGNOSTER_STATUS_ROOT_FG}%}⚡"" < [[ $(jobs -l | wc -l) -gt 0 ]] && symbols+=""%{%F{$AGNOSTER_STATUS_JOB_FG}%}⚙"" --- > [[ -n ""$symbols"" ]] && prompt_segment $PRIMARY_FG default "" $symbols "" > } 340c136,142 < [[ -n ""$symbols"" ]] && prompt_segment ""$AGNOSTER_STATUS_BG"" ""$AGNOSTER_STATUS_FG"" ""$symbols"" --- > # Display current virtual environment > prompt_virtualenv() { > if [[ -n $VIRTUAL_ENV ]]; then > color=cyan > prompt_segment $color $PRIMARY_FG > print -Pn "" $(basename $VIRTUAL_ENV) "" > fi 343,353c145,151 < #AWS Profile: < # - display current AWS_PROFILE name < # - displays yellow on red if profile name contains 'production' or < # ends in '-prod' < # - displays black on green otherwise < prompt_aws() { < [[ -z ""$AWS_PROFILE"" || ""$SHOW_AWS_PROMPT"" = false ]] && return < case ""$AWS_PROFILE"" in < *-prod|*production*) prompt_segment ""$AGNOSTER_AWS_PROD_BG"" ""$AGNOSTER_AWS_PROD_FG"" ""AWS: ${AWS_PROFILE:gs/%/%%}"" ;; < *) prompt_segment ""$AGNOSTER_AWS_BG"" ""$AGNOSTER_AWS_FG"" ""AWS: ${AWS_PROFILE:gs/%/%%}"" ;; < esac --- > ## Main prompt > prompt_agnoster_main() { > RETVAL=$? > CURRENT_BG='NONE' > for prompt_segment in ""${AGNOSTER_PROMPT_SEGMENTS[@]}""; do > [[ -n $prompt_segment ]] && $prompt_segment > done 356,359c154,156 < prompt_terraform() { < local terraform_info=$(tf_prompt_info) < [[ -z ""$terraform_info"" ]] && return < prompt_segment magenta yellow ""TF: $terraform_info"" --- > prompt_agnoster_precmd() { > vcs_info > PROMPT='%{%f%b%k%}$(prompt_agnoster_main) ' 362,374c159,170 < ## Main prompt < build_prompt() { < RETVAL=$? < prompt_status < prompt_virtualenv < prompt_aws < prompt_terraform < prompt_context < prompt_dir < prompt_git < prompt_bzr < prompt_hg < prompt_end --- > prompt_agnoster_setup() { > autoload -Uz add-zsh-hook > autoload -Uz vcs_info > > prompt_opts=(cr subst percent) > > add-zsh-hook precmd prompt_agnoster_precmd > > zstyle ':vcs_info:*' enable git > zstyle ':vcs_info:*' check-for-changes false > zstyle ':vcs_info:git*' formats '%b' > zstyle ':vcs_info:git*' actionformats '%b (%a)' 377c173 < PROMPT='%{%f%b%k%}$(build_prompt) ' --- > prompt_agnoster_setup ""$@"" ```",15314,True,True,1,1,0,2025-07-07 15:35:58+00:00,13202,Why is agnoster from omz different than upstream?,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13202,2025-07-07,28,2025-W27,,False,True,True,1
